workload,source_trace_id,requested_ratio,D_base,D_guarded,effective_ratio,guard_applied,source_start_inclusive,source_end_exclusive,test_relative_start,test_relative_end,window_records,unique_pages,misses,lru_replacement_decisions,write_count,write_ratio,page_entry_count,selection_eligible,eligibility_reason,source_raw_sha256,source_split_sha256
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2670000,2770000,270000,370000,100000,22,22,0,34602,0.34602,22,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2680000,2780000,280000,380000,100000,21,21,0,34618,0.34618,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2690000,2790000,290000,390000,100000,21,21,0,34621,0.34621,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2700000,2800000,300000,400000,100000,21,21,0,34605,0.34605,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2710000,2810000,310000,410000,100000,21,21,0,34599,0.34599,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2720000,2820000,320000,420000,100000,21,21,0,34596,0.34596,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2730000,2830000,330000,430000,100000,21,21,0,34598,0.34598,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2740000,2840000,340000,440000,100000,21,21,0,34613,0.34613,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2750000,2850000,350000,450000,100000,21,21,0,34621,0.34621,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2760000,2860000,360000,460000,100000,21,21,0,34592,0.34592,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2770000,2870000,370000,470000,100000,21,21,0,34578,0.34578,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2780000,2880000,380000,480000,100000,21,21,0,34556,0.34556,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2790000,2890000,390000,490000,100000,21,21,0,34558,0.34558,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2800000,2900000,400000,500000,100000,21,21,0,34582,0.34582,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2810000,2910000,410000,510000,100000,21,21,0,34586,0.34586,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2820000,2920000,420000,520000,100000,21,21,0,34596,0.34596,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2830000,2930000,430000,530000,100000,20,20,0,34615,0.34615,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2840000,2940000,440000,540000,100000,20,20,0,34602,0.34602,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2850000,2950000,450000,550000,100000,20,20,0,34588,0.34588,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2860000,2960000,460000,560000,100000,20,20,0,34614,0.34614,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2870000,2970000,470000,570000,100000,20,20,0,34622,0.34622,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2880000,2980000,480000,580000,100000,21,21,0,34636,0.34636,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2890000,2990000,490000,590000,100000,21,21,0,34637,0.34637,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.20,22,64,0.5818181818181818,True,2900000,3000000,500000,600000,100000,21,21,0,34645,0.34645,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2400000,2500000,0,100000,100000,20,20,0,34635,0.34635,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2410000,2510000,10000,110000,100000,20,20,0,34656,0.34656,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2420000,2520000,20000,120000,100000,20,20,0,34661,0.34661,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2430000,2530000,30000,130000,100000,20,20,0,34648,0.34648,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2440000,2540000,40000,140000,100000,20,20,0,34672,0.34672,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2450000,2550000,50000,150000,100000,20,20,0,34675,0.34675,20,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2460000,2560000,60000,160000,100000,21,21,0,34664,0.34664,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2470000,2570000,70000,170000,100000,21,21,0,34690,0.3469,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2480000,2580000,80000,180000,100000,21,21,0,34687,0.34687,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2490000,2590000,90000,190000,100000,21,21,0,34671,0.34671,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2500000,2600000,100000,200000,100000,21,21,0,34675,0.34675,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2510000,2610000,110000,210000,100000,21,21,0,34666,0.34666,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2520000,2620000,120000,220000,100000,21,21,0,34657,0.34657,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2530000,2630000,130000,230000,100000,21,21,0,34668,0.34668,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2540000,2640000,140000,240000,100000,21,21,0,34636,0.34636,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2550000,2650000,150000,250000,100000,21,21,0,34639,0.34639,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2560000,2660000,160000,260000,100000,21,21,0,34649,0.34649,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2570000,2670000,170000,270000,100000,21,21,0,34602,0.34602,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2580000,2680000,180000,280000,100000,22,22,0,34603,0.34603,22,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2590000,2690000,190000,290000,100000,22,22,0,34604,0.34604,22,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2600000,2700000,200000,300000,100000,22,22,0,34591,0.34591,22,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2610000,2710000,210000,310000,100000,22,22,0,34603,0.34603,22,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2620000,2720000,220000,320000,100000,21,21,0,34601,0.34601,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2630000,2730000,230000,330000,100000,21,21,0,34594,0.34594,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2640000,2740000,240000,340000,100000,21,21,0,34587,0.34587,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2650000,2750000,250000,350000,100000,21,21,0,34584,0.34584,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2660000,2760000,260000,360000,100000,21,21,0,34578,0.34578,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2670000,2770000,270000,370000,100000,22,22,0,34602,0.34602,22,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2680000,2780000,280000,380000,100000,21,21,0,34618,0.34618,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2690000,2790000,290000,390000,100000,21,21,0,34621,0.34621,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2700000,2800000,300000,400000,100000,21,21,0,34605,0.34605,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2710000,2810000,310000,410000,100000,21,21,0,34599,0.34599,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2720000,2820000,320000,420000,100000,21,21,0,34596,0.34596,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2730000,2830000,330000,430000,100000,21,21,0,34598,0.34598,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2740000,2840000,340000,440000,100000,21,21,0,34613,0.34613,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2750000,2850000,350000,450000,100000,21,21,0,34621,0.34621,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2760000,2860000,360000,460000,100000,21,21,0,34592,0.34592,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2770000,2870000,370000,470000,100000,21,21,0,34578,0.34578,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
blackscholes,blackscholes-20260731T075408Z,0.40,44,64,0.5818181818181818,True,2780000,2880000,380000,480000,100000,21,21,0,34556,0.34556,21,False,unique_pages_not_strictly_greater_than_guard_plus_target,0b24c5597d30f82a793e43a8905de180853913f0c11038ecfd2c4b37291efdea,27f4f7107f15ea52ec2052efdcffab3e2cb6cb605f4ac6cd79c6aa49a23d2a3f
